-2843.7345919010527, 125159, 3800.50400185585
-1613.2316281181677, 126159, 3832.1107902526855
-1809.3479450943746, 127159, 3864.006128311157
-2307.5658577884265, 128159, 3895.7638063430786
-715.1900591701451, 129159, 3930.014991044998
-429.2520451505118, 130159, 3962.1600193977356
-128.3958380565766, 131159, 3993.873416662216
-65.38709469489147, 132159, 4027.934231042862
-760.7324921107449, 133159, 4060.6439282894135
-608.7943093588254, 134159, 4093.1957507133484
-2002.5278956766172, 135159, 4125.837703943253
145.3284720045241, 136159, 4158.308686256409
-291.39460735937826, 137159, 4190.505414485931
269.61323267008686, 138159, 4224.232841730118
282.45085679836774, 139159, 4259.160603523254
-1740.8168395322791, 140159, 4293.41205573082
-2242.0720411243046, 141159, 4326.5157170295715
-2892.3422140819034, 142159, 4360.5869140625
-2749.4084089102766, 143159, 4395.86855506897
-1945.7762231150505, 144159, 4448.110971450806
-2613.3692207474437, 145159, 4485.32737827301
-2047.200186739463, 146159, 4522.195893764496
-2753.586858135278, 147159, 4560.861977338791
-1179.158356910323, 148159, 4597.335553884506
-1668.593625660788, 149159, 4634.282246351242
-1096.2125643984368, 150159, 4675.536442995071
-1942.9374387112175, 151159, 4714.874155521393
-1649.908688611374, 152159, 4752.166377782822
-2044.715563376295, 153159, 4789.40625333786
-1905.8933381844204, 154159, 4826.156357526779
-2627.463602702981, 155159, 4863.945992708206
-2476.5043155025646, 156159, 4901.171402215958
-2877.1676703335347, 157159, 4938.599252700806
-1821.3970539470915, 158159, 4976.337563753128
-1001.2657100732658, 159159, 5014.969032287598
-2790.568855187136, 160159, 5053.5000014305115
-2343.5200821319845, 161159, 5090.776565313339
-1603.8083470787628, 162159, 5128.638181209564
-2506.3090791308887, 163159, 5169.286153793335
-2818.7267787885544, 164159, 5207.607232093811
-1206.634716628458, 165159, 5245.095384120941
-1507.6111888221387, 166159, 5284.584538459778
-1941.4203236264696, 167159, 5321.837143421173
-1186.5978619806158, 168159, 5357.047570943832
-2208.121693193926, 169159, 5391.8530814647675
-2388.8738382736774, 170159, 5426.888970851898
-1503.5399010370363, 171159, 5462.092783212662
-2135.1694423953695, 172159, 5498.867223501205
-1833.5272870518577, 173159, 5537.1147611141205
-1141.085210552928, 174159, 5575.273381471634
